Date;Collectivité;Instance;Numero delib;Titre délib;Rapporteur;ID élu;Elu;FONCTION;Theme déport;DELIB_URL;Observations
2025-03-24;Ville de Rennes;Conseil Municipal;2025-077;Interventions sociales et santé - Autres interventions sociales - Provision Rennes au Pluriel - Première attribution de subventions 2025;MME LETOURNEUX;17107-3728;TRAVERS David;3è adjoint délégué à la Solidarité;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-051;Finances - Attributions subventions fonctionnement 2025 - Culture, patrimoine, rayonnement - Solidarités, cohésion sociale;M THEURIER;11097-3728;ZAMORD Priscilla;Conseillère municipale;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-050;Finances - Attributions subventions fonctionnement 2025 - Citoyenneté, Vie en Société - Enfance, jeunesse, politiques éducatives - Sports, activités physiques - Pilotage action publique - Qualité espaces publics - Aménagement durable solidaire;M THEURIER;17234-3728;LEMEILLEUR Claire;Conseillère municipale déléguée au Patrimoine;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-071;Sports et jeunesse - Animation sportive - Provisions Aide aux clubs et animation - Conventions financières - Première attribution de subventions 2025;M BOURCIER;17234-3728;LEMEILLEUR Claire;Conseillère municipale déléguée au Patrimoine;Versement de subventions;;Motif personnel
2025-03-24;Ville de Rennes;Conseil Municipal;2025-050;Finances - Attributions subventions fonctionnement 2025 - Citoyenneté, Vie en Société - Enfance, jeunesse, politiques éducatives - Sports, activités physiques - Pilotage action publique - Qualité espaces publics - Aménagement durable solidaire;M THEURIER;9022-3728;CRESSARD Antoine;Conseiller municipal;Versement de subventions;;Motif personnel
2025-03-24;Ville de Rennes;Conseil Municipal;2025-071;Sports et jeunesse - Animation sportive - Provisions Aide aux clubs et animation - Conventions financières - Première attribution de subventions 2025;M BOURCIER;9022-3728;CRESSARD Antoine;Conseiller municipal;Versement de subventions;;Motif personnel
2025-03-24;Ville de Rennes;Conseil Municipal;2025-054;Aménagement et services urbains, environnement - ZAC Maurepas Gros Chêne - Centre commercial du Gros Chêne - Convention;M LE BOUGEANT;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Relations avec les entreprises publiques locales;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-095;"Aménagement et services urbains, environnement ZAC Blosne Est Maxi
Lot B Lot E24 Parcelle LO 209 Cession";M LE BOUGEANT;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-050;Finances - Attributions subventions fonctionnement 2025 - Citoyenneté, Vie en Société - Enfance, jeunesse, politiques éducatives - Sports, activités physiques - Pilotage action publique - Qualité espaces publics - Aménagement durable solidaire;M THEURIER;17226-3728;JANNIN Pierre;Conseiller municipal délégué au Numérique et à l'innovation;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-056;Enseignement, formation - Activités éducatives périscolaires - Provision associations ateliers périscolaires - Acompte pour l'année scolaire 2024/2025 - Première attribution de subventions 2025;MME ROUGIER;9727-3728;PHALIPPOU Catherine;Conseillère municipale déléguée à l'Éducation artistique et à la médiation culturelle;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-056;Enseignement, formation - Activités éducatives périscolaires - Provision associations ateliers périscolaires - Acompte pour l'année scolaire 2024/2025 - Première attribution de subventions 2025;MME ROUGIER;17228-3728;TONON Sélène;Conseillère municipale déléguée aux Musées, à la lecture publique et à la culture ludique;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-068;"Culture - Action culturelle - Provision ""Appel à projets Exporama"" - Attribution de subventions 2025";M CAREIL;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Versement de subventions;;Motif personnel
2025-03-24;Ville de Rennes;Conseil Municipal;2025-051;Finances - Attributions subventions fonctionnement 2025 - Culture, patrimoine, rayonnement - Solidarités, cohésion sociale;M THEURIER;17152-3728;DENIAUD Marion;20è adjointe déléguée au Quartier Maurepas;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-069;"Culture - Action culturelle - Provision ""Les Rennais prennent l'art"" - Première attribution de subventions 2025";M CAREIL;17152-3728;DENIAUD Marion;20è adjointe déléguée au Quartier Maurepas;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-051;Finances - Attributions subventions fonctionnement 2025 - Culture, patrimoine, rayonnement - Solidarités, cohésion sociale;M THEURIER;17230-3728;STEPHAN Arnaud;Conseiller municipal délégué à la Petite enfance;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-077;Interventions sociales et santé - Autres interventions sociales - Provision Rennes au Pluriel - Première attribution de subventions 2025;MME LETOURNEUX;17230-3728;STEPHAN Arnaud;Conseiller municipal délégué à la Petite enfance;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-051;Finances - Attributions subventions fonctionnement 2025 - Culture, patrimoine, rayonnement - Solidarités, cohésion sociale;M THEURIER;9725-3728;MARIE Anabel;Conseillère municipale déléguée à l'Europe;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-051;Finances - Attributions subventions fonctionnement 2025 - Culture, patrimoine, rayonnement - Solidarités, cohésion sociale;M THEURIER;17127-3728;FOUILLERE Christophe;21è adjoint délégué au vieillissement et au Quartier Villejean-Beauregard;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-051;Finances - Attributions subventions fonctionnement 2025 - Culture, patrimoine, rayonnement - Solidarités, cohésion sociale;M THEURIER;17231-3728;JEANVRAIN Mathieu;Conseiller municipal délégué au Logement;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-051;Finances - Attributions subventions fonctionnement 2025 - Culture, patrimoine, rayonnement - Solidarités, cohésion sociale;M THEURIER;13950-3728;BOUCHONNET Iris;16è adjointe déléguée à la Jeunesse, à la vie étudiante et à la politique des temps;Versement de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-03-24;Ville de Rennes;Conseil Municipal;2025-074;Sports et jeunesse - Patinoire municipale le Blizz - Choix du mode de gestion - Contrat de concession de service public;M SEMERIL;9802-3728;THEURIER Matthieu;Conseiller municipal délégué aux Finances, à l'Administration Générale et à la Logistique urbaine;Commande publique;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-015;Sports et jeunesse - Action socio éducative - Animation dans les quartiers - Conventions - Renouvellement;MME ANDRO;9022-3728;CRESSARD Antoine;Conseiller municipal;Versement de subventions;;Motif personnel
2025-02-03;Ville de Rennes;Conseil Municipal;2025-027;Aménagement et services urbains, environnement - ZAC Maurepas Gros-Chêne - 10-12 allée de Brno - Échanges fonciers;M HERVE;17231-3728;JEANVRAIN Mathieu;Conseiller municipal délégué au Logement;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-027;Aménagement et services urbains, environnement - ZAC Maurepas Gros-Chêne - 10-12 allée de Brno - Échanges fonciers;M HERVE;17194-3728;BROSSARD Ludovic;Conseiller municipal délégué à l'Agriculture urbaine et à l'alimentation durable, délégué au Quartier Bellangerais Saint-Martin;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-034;Aménagement et services urbains, environnement - ZAC Maurepas Gros-Chêne - Groupe scolaire Toni Morrison - Acquisition;MME ROUGIER;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-030;Aménagement et services urbains, environnement - ZAC Blosne Est - Maxi Lot B - Lot E24 - Parcelles LO 202 et LO 206 - Cession;M LE BOUGEANT;9773-3728;FAUCHEUX Valérie;14è adjointe déléguée aux Mobilités et aux déplacements;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-032;Aménagement et services urbains, environnement - ZAC La Courrouze - Quai Conteneurs - Acquisition d'un terrain - Modificatif;MME FRISQUE;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-034;Aménagement et services urbains, environnement - ZAC Maurepas Gros-Chêne - Groupe scolaire Toni Morrison - Acquisition;MME ROUGIER;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-032;Aménagement et services urbains, environnement - ZAC La Courrouze - Quai Conteneurs - Acquisition d'un terrain - Modificatif;MME FRISQUE;17223-3728;GANDON Carole;Conseillère municipale;Cession immobilière;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-02-03;Ville de Rennes;Conseil Municipal;2025-037;Administration générale - Désignation de représentants au conseil d'administration du Centre Communal d'Action Sociale - Modification;MME LA MAIRE;17087-3728;DU PLESSIS D'ARGENTRE Laureline;Conseillère municipale;Désignation de représentants;;Représentant de la VDR ou RM auprès de l'organisme concerné
2025-05-19;Ville de Rennes;Conseil Municipal;2025-113;Sports et jeunesse - Action socio-éducative - Autres actions en faveur des jeunes - Provision Engagement citoyen - Deuxième attribution de subventions 2025;MME BOUCHONNET;17121-3728;ANDRO Rozenn;6è adjointe déléguée à la Vie associative;Attribution de subventions;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-05-19;Ville de Rennes;Conseil Municipal;2025-129;Sports et jeunesse - Action socio-éducative - Provision Équipement - Locaux Collectifs Résidentiels - Aménagements 2025 - Première attribution de subventions 2025;MME ANDRO;7338-3728;PUIL Honoré;Conseiller municipal;Garantie d'emprunt;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-05-19;Ville de Rennes;Conseil Municipal;2025-162;Aménagement et services urbains, environnement - SEM Territoires et Développement - Société par Action Simplifiée Territoires et Perspectives - Augmentation de capital;M THEURIER;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Relations avec les entreprises publiques;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2025-05-19;Ville de Rennes;Conseil Municipal;2025-172;Administration générale - Désignation de représentants - Divers organismes - Modification;M HERVE;9774-3728;MOREL Cyrille;15è adjoint délégué à la Sécurité civile, à la prévention des risques, à la vie nocturne et à la propreté;Désignation de représentants;;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
2024-04-15;Ville de Rennes;Conseil Municipal;2024_076;Aménagement et services urbains, environnement - Politique de la Ville - Renouvellement Urbain - Nouveau Programme National de Renouvellement Urbain - Subvention d'équipement attribuée à Archipel Habitat / Office Public de l'Habitat de Rennes Métropole pour les locaux d'activités à vocation associative des tours 12,10 et 4 allée de Brno - Convention;M HERVE;17194-3728;BROSSARD Ludovic;Conseiller municipal délégué à l'Agriculture urbaine et à l'alimentation durable, délégué au Quartier Bellangerais Saint-Martin;Versement de subventions à des organismes de droit privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/629406/84d4982602cf3054deedc6200d733451a91a1faa247505e926ba6a57cd922d11.pdf;Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
